essay_id,split,concreteness,specificity,emotional_salience,personal_experience_salience,narrative_event_density
6432,validation,0.013207547169811321,0.005660377358490566,0.007547169811320755,0.035849056603773584,0.007547169811320755
7846,validation,0.028268551236749116,0.01060070671378092,0.00530035335689046,0.04240282685512368,0.01060070671378092
20919,validation,0.0,0.01312910284463895,0.002188183807439825,0.02188183807439825,0.002188183807439825
12253,validation,0.0036496350364963502,0.014598540145985401,0.0,0.01824817518248175,0.032846715328467155
16402,validation,0.01647058823529412,0.011764705882352941,0.0,0.01647058823529412,0.002352941176470588
19944,validation,0.03655352480417755,0.0026109660574412533,0.0026109660574412533,0.015665796344647518,0.0026109660574412533
20335,validation,0.0,0.013850415512465374,0.002770083102493075,0.036011080332409975,0.00554016620498615
16433,validation,0.006802721088435374,0.013605442176870748,0.0,0.013605442176870748,0.003401360544217687
24604,validation,0.0,0.00702576112412178,0.0,0.0234192037470726,0.00702576112412178
887,validation,0.0029239766081871343,0.02046783625730994,0.0,0.017543859649122806,0.0029239766081871343
6261,validation,0.037037037037037035,0.006535947712418301,0.015250544662309368,0.05228758169934641,0.0
6989,validation,0.03561643835616438,0.0027397260273972603,0.00821917808219178,0.005479452054794521,0.0
6043,validation,0.00741839762611276,0.004451038575667656,0.011869436201780416,0.005934718100890208,0.004451038575667656
10808,validation,0.022670025188916875,0.0012594458438287153,0.0025188916876574307,0.012594458438287154,0.011335012594458438
19552,validation,0.030434782608695653,0.008695652173913044,0.004347826086956522,0.021739130434782608,0.0
19333,validation,0.024886877828054297,0.00904977375565611,0.0,0.01583710407239819,0.006787330316742082
1424,validation,0.0,0.017326732673267328,0.0,0.034653465346534656,0.0049504950495049506
16523,validation,0.016293279022403257,0.004073319755600814,0.006109979633401222,0.024439918533604887,0.0
15924,validation,0.0169971671388102,0.019830028328611898,0.0,0.031161473087818695,0.0
19581,validation,0.014331210191082803,0.0015923566878980893,0.004777070063694267,0.027070063694267517,0.0
112,validation,0.0061162079510703364,0.0030581039755351682,0.0,0.01529051987767584,0.0061162079510703364
8160,validation,0.015957446808510637,0.0,0.005319148936170213,0.005319148936170213,0.0026595744680851063
23071,validation,0.0,0.013605442176870748,0.0,0.047619047619047616,0.0
16199,validation,0.010899182561307902,0.013623978201634877,0.0027247956403269754,0.013623978201634877,0.010899182561307902
4559,validation,0.022641509433962263,0.022641509433962263,0.01509433962264151,0.026415094339622643,0.011320754716981131
21793,validation,0.013681592039800995,0.01616915422885572,0.0024875621890547263,0.026119402985074626,0.006218905472636816
11442,validation,0.03763440860215054,0.002688172043010753,0.0,0.01881720430107527,0.002688172043010753
11254,validation,0.03203342618384401,0.001392757660167131,0.0,0.01532033426183844,0.008356545961002786
22134,validation,0.0,0.0071174377224199285,0.0,0.010676156583629894,0.0
8566,validation,0.031496062992125984,0.001968503937007874,0.011811023622047244,0.03740157480314961,0.001968503937007874
16311,validation,0.023668639053254437,0.0,0.0,0.008875739644970414,0.0
19661,validation,0.026833631484794274,0.0035778175313059034,0.0017889087656529517,0.014311270125223614,0.0017889087656529517
10758,validation,0.01238390092879257,0.0030959752321981426,0.0,0.007739938080495356,0.0015479876160990713
20452,validation,0.01263157894736842,0.014736842105263158,0.008421052631578947,0.023157894736842106,0.002105263157894737
17266,validation,0.004830917874396135,0.014492753623188406,0.004830917874396135,0.033816425120772944,0.00966183574879227
19477,validation,0.02033271719038817,0.0036968576709796672,0.0,0.025878003696857672,0.009242144177449169
16835,validation,0.009216589861751152,0.0,0.0,0.03225806451612903,0.013824884792626729
3731,validation,0.0,0.012987012987012988,0.0,0.025974025974025976,0.003246753246753247
23421,validation,0.04914004914004914,0.007371007371007371,0.0,0.009828009828009828,0.009828009828009828
4986,validation,0.012345679012345678,0.00823045267489712,0.0102880658436214,0.00823045267489712,0.00823045267489712
20047,validation,0.0256797583081571,0.0030211480362537764,0.0015105740181268882,0.019637462235649546,0.006042296072507553
2763,validation,0.0,0.010135135135135136,0.0,0.016891891891891893,0.013513513513513514
13794,validation,0.0057306590257879654,0.02005730659025788,0.0,0.008595988538681949,0.017191977077363897
22607,validation,0.029411764705882353,0.013071895424836602,0.0032679738562091504,0.02287581699346405,0.0
1855,validation,0.0,0.0379746835443038,0.0,0.012658227848101266,0.006329113924050633
15599,validation,0.002369668246445498,0.009478672985781991,0.0,0.06872037914691943,0.016587677725118485
12812,validation,0.011904761904761904,0.005952380952380952,0.0,0.041666666666666664,0.005952380952380952
999,validation,0.0019723865877712033,0.009861932938856016,0.0019723865877712033,0.04930966469428008,0.0019723865877712033
389,validation,0.004889975550122249,0.012224938875305624,0.0,0.019559902200488997,0.004889975550122249
11599,validation,0.02127659574468085,0.009671179883945842,0.0,0.02127659574468085,0.01160541586073501
6426,validation,0.02601156069364162,0.008670520231213872,0.0,0.008670520231213872,0.005780346820809248
17860,validation,0.044061302681992334,0.0,0.0,0.007662835249042145,0.0
18624,validation,0.0285204991087344,0.0,0.0,0.0106951871657754,0.0053475935828877
10578,validation,0.00505902192242833,0.0016863406408094434,0.0,0.01517706576728499,0.003372681281618887
23659,validation,0.0196078431372549,0.0196078431372549,0.0,0.021568627450980392,0.00392156862745098
8112,validation,0.014563106796116505,0.0048543689320388345,0.0016181229773462784,0.006472491909385114,0.003236245954692557
17376,validation,0.037037037037037035,0.00411522633744856,0.0,0.06584362139917696,0.0
4997,validation,0.03764320785597381,0.0032733224222585926,0.0032733224222585926,0.0032733224222585926,0.009819967266775777
20306,validation,0.023622047244094488,0.007874015748031496,0.0,0.015748031496062992,0.005249343832020997
19356,validation,0.01910828025477707,0.009554140127388535,0.0,0.022292993630573247,0.009554140127388535
14211,validation,0.0,0.016736401673640166,0.0041841004184100415,0.02092050209205021,0.0
23710,validation,0.0,0.01050420168067227,0.0,0.008403361344537815,0.0063025210084033615
4796,validation,0.02132701421800948,0.004739336492890996,0.004739336492890996,0.002369668246445498,0.0071090047393364926
4769,validation,0.03383458646616541,0.005639097744360902,0.005639097744360902,0.011278195488721804,0.005639097744360902
17677,validation,0.004750593824228029,0.0023752969121140144,0.0,0.0166270783847981,0.004750593824228029
11065,validation,0.012345679012345678,0.006172839506172839,0.0,0.021604938271604937,0.0
4173,validation,0.011976047904191617,0.029940119760479042,0.0,0.011976047904191617,0.005988023952095809
18919,validation,0.03636363636363636,0.01090909090909091,0.007272727272727273,0.02181818181818182,0.0
24097,validation,0.01818181818181818,0.022727272727272728,0.004545454545454545,0.02727272727272727,0.01818181818181818
1907,validation,0.011152416356877323,0.007434944237918215,0.007434944237918215,0.03717472118959108,0.007434944237918215
4946,validation,0.014563106796116505,0.009708737864077669,0.0,0.0048543689320388345,0.0048543689320388345
8560,validation,0.020833333333333332,0.005208333333333333,0.0,0.015625,0.005208333333333333
6033,validation,0.023391812865497075,0.005847953216374269,0.0,0.0,0.011695906432748537
7619,validation,0.023094688221709007,0.004618937644341801,0.011547344110854504,0.0023094688221709007,0.004618937644341801
1151,validation,0.006734006734006734,0.015151515151515152,0.0016835016835016834,0.04377104377104377,0.003367003367003367
17951,validation,0.006024096385542169,0.0,0.0,0.004016064257028112,0.012048192771084338
19555,validation,0.012396694214876033,0.004132231404958678,0.004132231404958678,0.02066115702479339,0.0
22532,validation,0.027659574468085105,0.027659574468085105,0.0,0.01276595744680851,0.002127659574468085
9689,validation,0.0,0.015873015873015872,0.0,0.015873015873015872,0.01904761904761905
7106,validation,0.018421052631578946,0.005263157894736842,0.005263157894736842,0.034210526315789476,0.005263157894736842
23274,validation,0.00651890482398957,0.00651890482398957,0.002607561929595828,0.08083441981747067,0.009126466753585397
20544,validation,0.040100250626566414,0.007518796992481203,0.0,0.03007518796992481,0.002506265664160401
4287,validation,0.0,0.01366120218579235,0.0,0.00819672131147541,0.0
2230,validation,0.0,0.00816326530612245,0.0,0.0653061224489796,0.004081632653061225
174,validation,0.002898550724637681,0.028985507246376812,0.0,0.017391304347826087,0.008695652173913044
18287,validation,0.0,0.004878048780487805,0.004878048780487805,0.0,0.004878048780487805
8752,validation,0.011494252873563218,0.0038314176245210726,0.01532567049808429,0.022988505747126436,0.0038314176245210726
3408,validation,0.0049261083743842365,0.014778325123152709,0.0,0.009852216748768473,0.007389162561576354
1538,validation,0.0,0.010471204188481676,0.0,0.02617801047120419,0.010471204188481676
2292,validation,0.0,0.011673151750972763,0.0,0.01556420233463035,0.011673151750972763
9523,validation,0.027944111776447105,0.003992015968063872,0.003992015968063872,0.03592814371257485,0.003992015968063872
1363,validation,0.0,0.02358490566037736,0.0,0.0,0.0
4357,validation,0.008174386920980926,0.02997275204359673,0.0,0.005449591280653951,0.005449591280653951
18504,validation,0.005714285714285714,0.011428571428571429,0.0,0.005714285714285714,0.005714285714285714
18908,validation,0.020161290322580645,0.004032258064516129,0.0,0.016129032258064516,0.012096774193548387
680,validation,0.005208333333333333,0.0078125,0.0,0.033854166666666664,0.0
13050,validation,0.0036855036855036856,0.007371007371007371,0.0,0.006142506142506142,0.0085995085995086
22056,validation,0.04424778761061947,0.07669616519174041,0.0,0.011799410029498525,0.0
3664,validation,0.0035587188612099642,0.010676156583629894,0.0,0.042704626334519574,0.0035587188612099642
18045,validation,0.02023608768971332,0.003372681281618887,0.0,0.008431703204047217,0.008431703204047217
508,validation,0.020618556701030927,0.010309278350515464,0.0,0.05412371134020619,0.002577319587628866
166,validation,0.012422360248447204,0.015527950310559006,0.0,0.012422360248447204,0.0
13689,validation,0.008771929824561403,0.008771929824561403,0.0,0.07236842105263158,0.008771929824561403
22539,validation,0.029900332225913623,0.009966777408637873,0.0033222591362126247,0.036544850498338874,0.006644518272425249
24030,validation,0.037142857142857144,0.005714285714285714,0.0,0.0,0.011428571428571429
1914,validation,0.004219409282700422,0.016877637130801686,0.0,0.02531645569620253,0.0
7263,validation,0.0,0.012903225806451613,0.0064516129032258064,0.10967741935483871,0.012903225806451613
24280,validation,0.0,0.031746031746031744,0.0022675736961451248,0.018140589569160998,0.011337868480725623
24419,validation,0.0,0.015384615384615385,0.0,0.01098901098901099,0.0
10728,validation,0.0228310502283105,0.0045662100456621,0.0,0.0091324200913242,0.0
1104,validation,0.006968641114982578,0.003484320557491289,0.0,0.017421602787456445,0.003484320557491289
12067,validation,0.016216216216216217,0.002702702702702703,0.0,0.02702702702702703,0.008108108108108109
2610,validation,0.002976190476190476,0.01488095238095238,0.002976190476190476,0.008928571428571428,0.01488095238095238
9944,validation,0.022792022792022793,0.002849002849002849,0.0,0.03418803418803419,0.0
5310,validation,0.026239067055393587,0.0029154518950437317,0.0029154518950437317,0.023323615160349854,0.0058309037900874635
21542,validation,0.002053388090349076,0.03285420944558522,0.006160164271047228,0.026694045174537988,0.01642710472279261
11108,validation,0.0110062893081761,0.0031446540880503146,0.0,0.0220125786163522,0.0031446540880503146
11156,validation,0.0,0.022388059701492536,0.0,0.0708955223880597,0.018656716417910446
152,validation,0.00425531914893617,0.01276595744680851,0.0,0.01276595744680851,0.00851063829787234
13422,validation,0.0,0.028409090909090908,0.0,0.005681818181818182,0.011363636363636364
2832,validation,0.0,0.01592356687898089,0.0,0.006369426751592357,0.0
24598,validation,0.0,0.006557377049180328,0.0,0.003278688524590164,0.00819672131147541
20828,validation,0.022058823529411766,0.029411764705882353,0.0,0.011029411764705883,0.007352941176470588
3551,validation,0.005555555555555556,0.008333333333333333,0.0,0.013888888888888888,0.0
20106,validation,0.027829313543599257,0.0055658627087198514,0.0,0.0055658627087198514,0.0055658627087198514
21590,validation,0.039603960396039604,0.0049504950495049506,0.009900990099009901,0.009900990099009901,0.0049504950495049506
22886,validation,0.041666666666666664,0.03205128205128205,0.0,0.00641025641025641,0.009615384615384616
12541,validation,0.02284263959390863,0.005076142131979695,0.0,0.017766497461928935,0.0
4538,validation,0.02348993288590604,0.020134228187919462,0.006711409395973154,0.016778523489932886,0.003355704697986577
14367,validation,0.0,0.013793103448275862,0.0,0.010344827586206896,0.013793103448275862
22469,validation,0.0,0.00741839762611276,0.0,0.017804154302670624,0.002967359050445104
10014,validation,0.0374331550802139,0.00267379679144385,0.0,0.0053475935828877,0.00267379679144385
12278,validation,0.020833333333333332,0.010416666666666666,0.005208333333333333,0.026041666666666668,0.005208333333333333
21513,validation,0.035326086956521736,0.002717391304347826,0.0,0.016304347826086956,0.002717391304347826
15088,validation,0.0019646365422396855,0.025540275049115914,0.0019646365422396855,0.007858546168958742,0.01768172888015717
18375,validation,0.004784688995215311,0.0,0.06220095693779904,0.0430622009569378,0.0
23498,validation,0.0213903743315508,0.026737967914438502,0.0053475935828877,0.016042780748663103,0.0017825311942959
5141,validation,0.029465930018416207,0.001841620626151013,0.001841620626151013,0.007366482504604052,0.0055248618784530384
11814,validation,0.006024096385542169,0.04819277108433735,0.0,0.06626506024096386,0.030120481927710843
20195,validation,0.013392857142857142,0.004464285714285714,0.0,0.017857142857142856,0.008928571428571428
23100,validation,0.03125,0.0,0.0,0.01875,0.0
3450,validation,0.0,0.019230769230769232,0.0,0.02403846153846154,0.004807692307692308
16589,validation,0.05620608899297424,0.00936768149882904,0.0,0.00702576112412178,0.00468384074941452
13156,validation,0.009302325581395349,0.011627906976744186,0.002325581395348837,0.011627906976744186,0.009302325581395349
2749,validation,0.0,0.008287292817679558,0.0,0.013812154696132596,0.011049723756906077
18233,validation,0.037267080745341616,0.004140786749482402,0.006211180124223602,0.014492753623188406,0.008281573498964804
19624,validation,0.0,0.02,0.0,0.015,0.0275
12707,validation,0.052845528455284556,0.008130081300813009,0.0,0.02032520325203252,0.0040650406504065045
20466,validation,0.013888888888888888,0.0023148148148148147,0.0,0.023148148148148147,0.011574074074074073
19493,validation,0.011363636363636364,0.0,0.0,0.017045454545454544,0.0
13131,validation,0.007633587786259542,0.003816793893129771,0.003816793893129771,0.061068702290076333,0.011450381679389313
12251,validation,0.025714285714285714,0.002857142857142857,0.0,0.025714285714285714,0.008571428571428572
10179,validation,0.03624733475479744,0.0,0.006396588486140725,0.029850746268656716,0.01279317697228145
5810,validation,0.01866977829638273,0.007001166861143524,0.0011668611435239206,0.004667444574095682,0.0011668611435239206
5634,validation,0.03125,0.005208333333333333,0.0026041666666666665,0.018229166666666668,0.005208333333333333
20691,validation,0.003484320557491289,0.006968641114982578,0.0,0.05574912891986063,0.006968641114982578
11580,validation,0.0,0.012048192771084338,0.0,0.0321285140562249,0.020080321285140562
19540,validation,0.01694915254237288,0.007532956685499058,0.0,0.01694915254237288,0.005649717514124294
13926,validation,0.0,0.00641025641025641,0.01282051282051282,0.0673076923076923,0.003205128205128205
23663,validation,0.03125,0.020833333333333332,0.003472222222222222,0.010416666666666666,0.006944444444444444
1380,validation,0.0,0.017341040462427744,0.0,0.046242774566473986,0.0
23000,validation,0.0,0.03968253968253968,0.0,0.018518518518518517,0.015873015873015872
14901,validation,0.0033222591362126247,0.016611295681063124,0.0,0.019933554817275746,0.016611295681063124
3832,validation,0.0,0.019886363636363636,0.0,0.017045454545454544,0.0
23110,validation,0.0,0.024742268041237112,0.0,0.05979381443298969,0.010309278350515464
4776,validation,0.01607717041800643,0.01607717041800643,0.01607717041800643,0.00964630225080386,0.01929260450160772
4276,validation,0.0,0.002564102564102564,0.0,0.01282051282051282,0.002564102564102564
4958,validation,0.0,0.035897435897435895,0.005128205128205128,0.010256410256410256,0.005128205128205128
24226,validation,0.014736842105263158,0.010526315789473684,0.0,0.00631578947368421,0.008421052631578947
21784,validation,0.018518518518518517,0.024074074074074074,0.001851851851851852,0.016666666666666666,0.009259259259259259
16662,validation,0.018367346938775512,0.01020408163265306,0.0,0.0326530612244898,0.0020408163265306124
7415,validation,0.01892744479495268,0.0031545741324921135,0.0031545741324921135,0.00946372239747634,0.006309148264984227
3252,validation,0.014893617021276596,0.00851063829787234,0.0,0.02127659574468085,0.002127659574468085
20950,validation,0.03806734992679356,0.013177159590043924,0.0014641288433382138,0.014641288433382138,0.0029282576866764276
16673,validation,0.03347280334728033,0.0020920502092050207,0.0020920502092050207,0.0041841004184100415,0.0
19459,validation,0.036328871892925434,0.0076481835564053535,0.0,0.02676864244741874,0.0076481835564053535
23408,validation,0.025974025974025976,0.00487012987012987,0.008116883116883116,0.05357142857142857,0.008116883116883116
22016,validation,0.0,0.0017605633802816902,0.0035211267605633804,0.01056338028169014,0.008802816901408451
21070,validation,0.0,0.02018348623853211,0.003669724770642202,0.029357798165137616,0.011009174311926606
14300,validation,0.0,0.013157894736842105,0.0,0.03289473684210526,0.006578947368421052
15523,validation,0.023109243697478993,0.004201680672268907,0.0,0.01680672268907563,0.01050420168067227
14270,validation,0.0,0.013513513513513514,0.005405405405405406,0.005405405405405406,0.013513513513513514
12327,validation,0.02824858757062147,0.0,0.002824858757062147,0.00847457627118644,0.002824858757062147
11546,validation,0.015313935681470138,0.004594180704441042,0.004594180704441042,0.02909647779479326,0.05666156202143951
15639,validation,0.0026666666666666666,0.013333333333333334,0.005333333333333333,0.02666666666666667,0.008
15042,validation,0.014619883040935672,0.0029239766081871343,0.0,0.005847953216374269,0.0
14208,validation,0.0058823529411764705,0.029411764705882353,0.0058823529411764705,0.011764705882352941,0.0058823529411764705
2468,validation,0.0,0.005333333333333333,0.0,0.024,0.0
23590,validation,0.02564102564102564,0.009861932938856016,0.0,0.03155818540433925,0.005917159763313609
16654,validation,0.018842530282637954,0.005383580080753701,0.0,0.004037685060565276,0.0
11757,validation,0.0,0.0049504950495049506,0.0,0.06435643564356436,0.024752475247524754
13869,validation,0.0,0.008695652173913044,0.0,0.08260869565217391,0.034782608695652174
16998,validation,0.023255813953488372,0.007751937984496124,0.0,0.023255813953488372,0.01937984496124031
9583,validation,0.02107728337236534,0.01639344262295082,0.0,0.00936768149882904,0.0
6696,validation,0.003968253968253968,0.003968253968253968,0.0,0.0,0.003968253968253968
20700,validation,0.0,0.004629629629629629,0.0023148148148148147,0.023148148148148147,0.0
3180,validation,0.0,0.005115089514066497,0.0,0.030690537084398978,0.0025575447570332483
15089,validation,0.011235955056179775,0.03932584269662921,0.0056179775280898875,0.0056179775280898875,0.0
17806,validation,0.03826530612244898,0.007653061224489796,0.0,0.007653061224489796,0.0
8275,validation,0.0,0.003787878787878788,0.03787878787878788,0.056818181818181816,0.007575757575757576
9065,validation,0.025675675675675677,0.0013513513513513514,0.002702702702702703,0.004054054054054054,0.005405405405405406
11030,validation,0.03296703296703297,0.014652014652014652,0.02197802197802198,0.014652014652014652,0.007326007326007326
22045,validation,0.0,0.006493506493506494,0.0,0.05844155844155844,0.0
4557,validation,0.005376344086021506,0.016129032258064516,0.016129032258064516,0.056451612903225805,0.002688172043010753
7812,validation,0.03571428571428571,0.02976190476190476,0.017857142857142856,0.02976190476190476,0.0
12839,validation,0.019753086419753086,0.0049382716049382715,0.009876543209876543,0.027160493827160494,0.0049382716049382715
6297,validation,0.012755102040816327,0.0,0.00510204081632653,0.04081632653061224,0.002551020408163265
24542,validation,0.0,0.0037313432835820895,0.0,0.022388059701492536,0.011194029850746268
14534,validation,0.009036144578313253,0.0391566265060241,0.0030120481927710845,0.0030120481927710845,0.012048192771084338
24350,validation,0.012048192771084338,0.012048192771084338,0.0024096385542168677,0.02891566265060241,0.007228915662650603
1132,validation,0.0028169014084507044,0.061971830985915494,0.0,0.022535211267605635,0.005633802816901409
10642,validation,0.015306122448979591,0.00510204081632653,0.0,0.04081632653061224,0.0
10521,validation,0.03359683794466403,0.001976284584980237,0.0,0.01383399209486166,0.011857707509881422
21602,validation,0.0375,0.0125,0.0,0.0625,0.0125
23694,validation,0.0,0.05172413793103448,0.0,0.01293103448275862,0.01293103448275862
2871,validation,0.005405405405405406,0.01891891891891892,0.0,0.024324324324324326,0.005405405405405406
12996,validation,0.019672131147540985,0.003278688524590164,0.0,0.003278688524590164,0.0
19164,validation,0.004651162790697674,0.004651162790697674,0.0,0.004651162790697674,0.0
1772,validation,0.0015360983102918587,0.006144393241167435,0.0,0.007680491551459293,0.01228878648233487
10593,validation,0.02,0.006666666666666667,0.0,0.06888888888888889,0.0022222222222222222
1913,validation,0.005847953216374269,0.017543859649122806,0.0,0.023391812865497075,0.0
14212,validation,0.0,0.03559870550161812,0.0,0.006472491909385114,0.0
21462,validation,0.0,0.035629453681710214,0.0,0.007125890736342043,0.0
9256,validation,0.02252252252252252,0.04954954954954955,0.018018018018018018,0.0045045045045045045,0.0045045045045045045
20170,validation,0.01126126126126126,0.006756756756756757,0.0,0.009009009009009009,0.0
12602,validation,0.005509641873278237,0.0027548209366391185,0.0,0.011019283746556474,0.0027548209366391185
21370,validation,0.0,0.017793594306049824,0.0,0.0071174377224199285,0.0
14188,validation,0.0,0.004975124378109453,0.0,0.01990049751243781,0.03482587064676617
15417,validation,0.018421052631578946,0.005263157894736842,0.0,0.005263157894736842,0.002631578947368421
18545,validation,0.0,0.019498607242339833,0.0,0.011142061281337047,0.03064066852367688
19392,validation,0.05367231638418079,0.002824858757062147,0.0,0.05084745762711865,0.0
1105,validation,0.0,0.032432432432432434,0.0,0.043243243243243246,0.0
21283,validation,0.02857142857142857,0.02040816326530612,0.0,0.004081632653061225,0.01020408163265306
17076,validation,0.0379746835443038,0.004219409282700422,0.0,0.008438818565400843,0.0
21953,validation,0.02335766423357664,0.0364963503649635,0.0,0.014598540145985401,0.00291970802919708
4956,validation,0.024793388429752067,0.004132231404958678,0.004132231404958678,0.028925619834710745,0.008264462809917356
8307,validation,0.022222222222222223,0.006349206349206349,0.012698412698412698,0.009523809523809525,0.0031746031746031746
24015,validation,0.08080808080808081,0.005050505050505051,0.0,0.020202020202020204,0.005050505050505051
20753,validation,0.0,0.02064896755162242,0.0029498525073746312,0.06489675516224189,0.0
19149,validation,0.012237762237762238,0.0,0.0,0.027972027972027972,0.0017482517482517483
20313,validation,0.004329004329004329,0.030303030303030304,0.004329004329004329,0.11255411255411256,0.012987012987012988
21672,validation,0.0,0.015418502202643172,0.0,0.013215859030837005,0.0022026431718061676
3696,validation,0.0,0.01098901098901099,0.0,0.024725274725274724,0.0027472527472527475
7778,validation,0.055,0.0025,0.005,0.005,0.0
21067,validation,0.0,0.002070393374741201,0.002070393374741201,0.012422360248447204,0.0
628,validation,0.0,0.018561484918793503,0.0,0.004640371229698376,0.002320185614849188
2451,validation,0.0,0.012482662968099861,0.0,0.019417475728155338,0.0013869625520110957
20943,validation,0.010830324909747292,0.039711191335740074,0.0036101083032490976,0.032490974729241874,0.0036101083032490976
20208,validation,0.003076923076923077,0.024615384615384615,0.006153846153846154,0.012307692307692308,0.006153846153846154
23449,validation,0.0024875621890547263,0.0024875621890547263,0.0,0.05099502487562189,0.006218905472636816
24680,validation,0.0032414910858995136,0.009724473257698542,0.0,0.006482982171799027,0.0032414910858995136
20127,validation,0.021341463414634148,0.003048780487804878,0.0,0.027439024390243903,0.006097560975609756
2176,validation,0.0,0.004166666666666667,0.0,0.029166666666666667,0.0
19702,validation,0.017985611510791366,0.0035971223021582736,0.0035971223021582736,0.01618705035971223,0.0035971223021582736
21113,validation,0.04395604395604396,0.003663003663003663,0.003663003663003663,0.04395604395604396,0.01098901098901099
2787,validation,0.0,0.00906344410876133,0.0,0.03927492447129909,0.00906344410876133
12297,validation,0.015503875968992248,0.007751937984496124,0.011627906976744186,0.050387596899224806,0.003875968992248062
1196,validation,0.0,0.008849557522123894,0.0,0.015486725663716814,0.00663716814159292
18060,validation,0.04113924050632911,0.0031645569620253164,0.0,0.022151898734177215,0.0031645569620253164
20331,validation,0.0,0.024498886414253896,0.0,0.011135857461024499,0.004454342984409799
7618,validation,0.03354632587859425,0.003194888178913738,0.009584664536741214,0.0,0.006389776357827476
4444,validation,0.0,0.01644736842105263,0.0,0.013157894736842105,0.006578947368421052
11128,validation,0.012096774193548387,0.0,0.0,0.0,0.008064516129032258
15514,validation,0.0,0.0029069767441860465,0.0,0.07848837209302326,0.05232558139534884
5722,validation,0.02359882005899705,0.0,0.0,0.035398230088495575,0.0058997050147492625
21895,validation,0.0,0.0028089887640449437,0.008426966292134831,0.047752808988764044,0.0056179775280898875
10695,validation,0.020618556701030927,0.0,0.0,0.041237113402061855,0.002577319587628866
22800,validation,0.013636363636363636,0.015909090909090907,0.0022727272727272726,0.013636363636363636,0.00909090909090909
18753,validation,0.029508196721311476,0.019672131147540985,0.0,0.01639344262295082,0.0
4967,validation,0.034375,0.003125,0.00625,0.025,0.0
18601,validation,0.03783783783783784,0.010810810810810811,0.0,0.010810810810810811,0.0
10410,validation,0.017278617710583154,0.0,0.0021598272138228943,0.012958963282937365,0.0021598272138228943
19710,validation,0.0392156862745098,0.00980392156862745,0.0,0.004901960784313725,0.004901960784313725
4009,validation,0.0035714285714285713,0.02857142857142857,0.0,0.03571428571428571,0.017857142857142856
15515,validation,0.007168458781362007,0.021505376344086023,0.0035842293906810036,0.035842293906810034,0.04659498207885305
3583,validation,0.0,0.005277044854881266,0.0,0.04221635883905013,0.013192612137203167
24454,validation,0.0011389521640091116,0.02164009111617312,0.0011389521640091116,0.014806378132118452,0.002277904328018223
18020,validation,0.03836930455635491,0.002398081534772182,0.0,0.03357314148681055,0.0
20003,validation,0.05704697986577181,0.003355704697986577,0.0,0.006711409395973154,0.013422818791946308
18852,validation,0.0,0.005291005291005291,0.010582010582010581,0.010582010582010581,0.010582010582010581
12424,validation,0.0,0.0,0.0,0.06403940886699508,0.0
8277,validation,0.04727272727272727,0.0036363636363636364,0.0,0.014545454545454545,0.01818181818181818
3667,validation,0.0,0.0069767441860465115,0.0,0.011627906976744186,0.002325581395348837
12474,validation,0.00423728813559322,0.012711864406779662,0.0,0.00423728813559322,0.00847457627118644
12782,validation,0.02631578947368421,0.0021929824561403508,0.0021929824561403508,0.03728070175438596,0.0
10211,validation,0.03815261044176707,0.006024096385542169,0.0,0.01606425702811245,0.002008032128514056
3423,validation,0.0035460992907801418,0.014184397163120567,0.0,0.04609929078014184,0.0070921985815602835
10717,validation,0.01937984496124031,0.003875968992248062,0.003875968992248062,0.031007751937984496,0.003875968992248062
8199,validation,0.019267822736030827,0.0038535645472061657,0.0019267822736030828,0.023121387283236993,0.005780346820809248
18793,validation,0.005434782608695652,0.016304347826086956,0.0,0.016304347826086956,0.005434782608695652
19596,validation,0.01240694789081886,0.009925558312655087,0.0,0.007444168734491315,0.007444168734491315
22907,validation,0.02962962962962963,0.040740740740740744,0.0,0.011111111111111112,0.014814814814814815
5366,validation,0.009762900976290097,0.008368200836820083,0.001394700139470014,0.00697350069735007,0.002789400278940028
17313,validation,0.019157088122605363,0.0,0.0,0.017241379310344827,0.0019157088122605363
2895,validation,0.0,0.02158273381294964,0.0,0.039568345323741004,0.007194244604316547
14122,validation,0.0,0.011267605633802818,0.0,0.015492957746478873,0.004225352112676056
1296,validation,0.0,0.01240694789081886,0.0,0.019851116625310174,0.0
3642,validation,0.0,0.031914893617021274,0.0,0.03723404255319149,0.005319148936170213
21268,validation,0.02834008097165992,0.010121457489878543,0.0,0.012145748987854251,0.0020242914979757085
22680,validation,0.0,0.04608294930875576,0.0,0.004608294930875576,0.01152073732718894
24344,validation,0.04240282685512368,0.01060070671378092,0.0,0.014134275618374558,0.0035335689045936395
24111,validation,0.03880597014925373,0.008955223880597015,0.0,0.023880597014925373,0.011940298507462687
8548,validation,0.0,0.014084507042253521,0.028169014084507043,0.0035211267605633804,0.0035211267605633804
5451,validation,0.024050632911392405,0.002531645569620253,0.0,0.010126582278481013,0.006329113924050633
10685,validation,0.017857142857142856,0.007142857142857143,0.0,0.014285714285714285,0.008928571428571428
15449,validation,0.0,0.0,0.0,0.019704433497536946,0.0049261083743842365
7866,validation,0.034912718204488775,0.0024937655860349127,0.0,0.014962593516209476,0.012468827930174564
19127,validation,0.027777777777777776,0.00641025641025641,0.0,0.004273504273504274,0.004273504273504274
12867,validation,0.054474708171206226,0.0,0.0,0.011673151750972763,0.0019455252918287938
